gid,id,team,p_seq,stattype,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,wp,lp,save,p_gs,p_gf,p_cg,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
PHI201405250,burna001,PHI,1,value,21,0,33,11,2,0,1,6,4,1,0,3,0,0,0,1,0,3,0,0,,1,,1,,,20140525,0,PHI13,h,LAN,0,1,0,regular,y,y
PHI201405250,mansj001,PHI,2,value,6,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20140525,0,PHI13,h,LAN,0,1,0,regular,y,y
LAN201406180,delaj001,COL,1,value,10,0,21,6,4,0,0,8,7,5,0,1,0,0,0,0,1,1,0,0,,1,,1,,,20140618,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN201406180,moraf001,COL,2,value,5,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20140618,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN201406180,martc007,COL,3,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,20140618,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN201406180,ottaa001,COL,4,value,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20140618,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN201406180,brotr001,COL,5,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20140618,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN201406180,kersc001,LAN,1,value,27,0,28,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,,,1,,1,20140618,0,LOS03,h,COL,1,0,0,regular,y,y
SFN201406250,kenni001,SDN,1,value,19,0,29,9,2,1,0,4,4,1,1,8,0,0,0,0,1,0,0,0,,1,,1,,,20140625,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN201406250,staut001,SDN,2,value,0,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20140625,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN201406250,torra002,SDN,3,value,4,0,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20140625,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN201406250,thayd001,SDN,4,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,1,,20140625,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN201406250,linct001,SFN,1,value,27,0,28,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,,,1,,1,20140625,0,SFO03,h,SDN,1,0,0,regular,y,y
ATL201409010,hamec001,PHI,1,value,18,0,24,0,0,0,0,0,0,5,0,7,1,0,0,0,0,4,0,0,1,,,1,,,20140901,0,ATL02,v,ATL,1,0,0,regular,y,y
ATL201409010,diekj001,PHI,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20140901,0,ATL02,v,ATL,1,0,0,regular,y,y
ATL201409010,gilek001,PHI,3,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20140901,0,ATL02,v,ATL,1,0,0,regular,y,y
ATL201409010,papej001,PHI,4,value,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20140901,0,ATL02,v,ATL,1,0,0,regular,y,y
ATL201409010,tehej001,ATL,1,value,20,0,28,5,2,2,0,5,2,4,2,3,0,0,0,2,1,1,0,0,,1,,1,,,20140901,0,ATL02,h,PHI,0,1,0,regular,y,y
ATL201409010,avill001,ATL,2,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20140901,0,ATL02,h,PHI,0,1,0,regular,y,y
ATL201409010,shrec001,ATL,3,value,3,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,,,,,,20140901,0,ATL02,h,PHI,0,1,0,regular,y,y
ATL201409010,jaimj001,ATL,4,value,2,0,7,2,0,0,0,2,2,2,0,2,1,0,0,0,0,0,0,0,,,,,,,20140901,0,ATL02,h,PHI,0,1,0,regular,y,y
ATL201409010,russj003,ATL,5,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20140901,0,ATL02,h,PHI,0,1,0,regular,y,y
WAS201409280,alvah001,MIA,1,value,21,0,29,11,2,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,,1,,1,,,20140928,0,WAS11,v,WAS,0,1,0,regular,y,y
WAS201409280,ramoa001,MIA,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20140928,0,WAS11,v,WAS,0,1,0,regular,y,y
WAS201409280,zimmj003,WAS,1,value,27,0,28,0,0,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,1,,,1,,1,20140928,0,WAS11,h,MIA,1,0,0,regular,y,y
NYN201506090,hestc001,SFN,1,value,27,0,29,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,1,,,1,,1,20150609,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN201506090,syndn001,NYN,1,value,18,0,28,10,0,0,1,4,4,1,0,2,1,0,0,0,0,0,0,0,,1,,1,,,20150609,0,NYC20,h,SFN,0,1,0,regular,y,y
NYN201506090,gee-d001,NYN,2,value,5,0,8,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20150609,0,NYC20,h,SFN,0,1,0,regular,y,y
NYN201506090,gilms001,NYN,3,value,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20150609,0,NYC20,h,SFN,0,1,0,regular,y,y
WAS201506200,lirif001,PIT,1,value,17,0,24,7,1,0,1,5,5,1,0,6,0,1,0,0,0,1,0,0,,1,,1,,,20150620,0,WAS11,v,WAS,0,1,0,regular,y,y
WAS201506200,scahr001,PIT,2,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20150620,0,WAS11,v,WAS,0,1,0,regular,y,y
WAS201506200,worlv001,PIT,3,value,6,0,7,1,1,0,0,1,1,0,0,2,0,1,0,1,0,0,0,0,,,,,1,,20150620,0,WAS11,v,WAS,0,1,0,regular,y,y
WAS201506200,schem001,WAS,1,value,27,0,28,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,,,1,,1,20150620,0,WAS11,h,PIT,1,0,0,regular,y,y
CHN201507250,hamec001,PHI,1,value,27,0,29,0,0,0,0,0,0,2,0,13,0,0,0,0,0,2,0,0,1,,,1,,1,20150725,0,CHI11,v,CHN,1,0,0,regular,y,y
CHN201507250,arrij001,CHN,1,value,18,0,27,6,4,0,1,3,3,3,0,8,0,0,0,1,0,0,0,1,,1,,1,,,20150725,0,CHI11,h,PHI,0,1,0,regular,y,y
CHN201507250,woodt004,CHN,2,value,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20150725,0,CHI11,h,PHI,0,1,0,regular,y,y
CHN201507250,russj003,CHN,3,value,3,0,7,4,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20150725,0,CHI11,h,PHI,0,1,0,regular,y,y
CHN201507250,ramin001,CHN,4,value,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20150725,0,CHI11,h,PHI,0,1,0,regular,y,y
SEA201508120,gausk001,BAL,1,value,21,0,29,6,5,0,0,3,3,2,0,8,0,1,0,0,0,0,0,0,,1,,1,,,20150812,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA201508120,matub001,BAL,2,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20150812,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA201508120,iwakh001,SEA,1,value,27,0,29,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,1,,,1,,1,20150812,0,SEA03,h,BAL,1,0,0,regular,y,y
HOU201508210,andeb004,LAN,1,value,18,0,24,7,2,0,2,3,3,0,0,5,0,0,0,0,0,1,0,0,,1,,1,,,20150821,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU201508210,hatcc002,LAN,2,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20150821,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU201508210,garcy001,LAN,3,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20150821,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU201508210,fierm001,HOU,1,value,27,0,30,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,1,,,1,,1,20150821,0,HOU03,h,LAN,1,0,0,regular,y,y
LAN201508300,arrij001,CHN,1,value,27,0,29,0,0,0,0,0,0,1,0,12,0,0,0,1,0,0,0,0,1,,,1,,1,20150830,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN201508300,wooda002,LAN,1,value,18,0,27,8,1,0,1,2,2,1,0,7,0,0,0,0,0,0,0,0,,1,,1,,,20150830,0,LOS03,h,CHN,0,1,0,regular,y,y
LAN201508300,nicaj001,LAN,2,value,4,0,6,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20150830,0,LOS03,h,CHN,0,1,0,regular,y,y
LAN201508300,howej003,LAN,3,value,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20150830,0,LOS03,h,CHN,0,1,0,regular,y,y
LAN201508300,baezp001,LAN,4,value,3,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20150830,0,LOS03,h,CHN,0,1,0,regular,y,y
NYN201510032,schem001,WAS,1,value,27,0,28,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,,,1,,1,20151003,2,NYC20,v,NYN,1,0,0,regular,y,y
NYN201510032,harvm001,NYN,1,value,18,0,24,4,0,0,0,1,0,0,0,11,1,0,0,0,1,0,0,0,,1,,1,,,20151003,2,NYC20,h,WAS,0,1,0,regular,y,y
NYN201510032,roblh001,NYN,2,value,3,0,4,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20151003,2,NYC20,h,WAS,0,1,0,regular,y,y
NYN201510032,goede001,NYN,3,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20151003,2,NYC20,h,WAS,0,1,0,regular,y,y
NYN201510032,torrc001,NYN,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20151003,2,NYC20,h,WAS,0,1,0,regular,y,y
CIN201604210,arrij001,CHN,1,value,27,0,29,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,1,,,1,,1,20160421,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN201604210,finnb001,CIN,1,value,12,0,21,7,1,0,2,5,5,2,0,2,0,0,0,0,0,0,0,0,,1,,1,,,20160421,0,CIN09,h,CHN,0,1,0,regular,y,y
CIN201604210,melvt001,CIN,2,value,6,0,13,5,1,0,2,4,4,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20160421,0,CIN09,h,CHN,0,1,0,regular,y,y
CIN201604210,hayed001,CIN,3,value,6,0,10,2,0,0,1,4,4,2,0,3,0,0,0,0,0,0,0,0,,,,,,,20160421,0,CIN09,h,CHN,0,1,0,regular,y,y
CIN201604210,woodb004,CIN,4,value,3,0,8,4,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,,,,,1,,20160421,0,CIN09,h,CHN,0,1,0,regular,y,y
MIA201706030,delgr001,ARI,1,value,16,0,22,6,0,0,0,1,1,1,0,4,0,0,0,0,0,1,0,0,,1,,1,,,20170603,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201706030,mcfat001,ARI,2,value,5,0,6,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,,,,,,,20170603,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201706030,hoovj002,ARI,3,value,3,0,8,3,1,0,0,2,2,2,1,2,0,0,0,0,0,0,0,0,,,,,1,,20170603,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201706030,volqe001,MIA,1,value,27,0,27,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,1,,,1,,1,20170603,0,MIA02,h,ARI,1,0,0,regular,y,y
OAK201804210,salec001,BOS,1,value,21,0,28,6,3,1,1,3,3,1,0,10,0,0,0,0,0,1,0,0,,1,,1,,,20180421,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201804210,hembh001,BOS,2,value,3,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,1,,20180421,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201804210,manas001,OAK,1,value,27,0,30,0,0,0,0,0,0,2,0,10,0,1,0,0,0,0,0,0,1,,,1,,1,20180421,0,OAK01,h,BOS,1,0,0,regular,y,y
SDN201805040,buehw001,LAN,1,value,18,0,20,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,1,,,1,,,20180504,0,MNT01,v,SDN,1,0,0,regular,y,y
SDN201805040,cingt001,LAN,2,value,3,0,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,,,,,,20180504,0,MNT01,v,SDN,1,0,0,regular,y,y
SDN201805040,garcy001,LAN,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20180504,0,MNT01,v,SDN,1,0,0,regular,y,y
SDN201805040,libea001,LAN,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20180504,0,MNT01,v,SDN,1,0,0,regular,y,y
SDN201805040,luccj001,SDN,1,value,15,0,22,5,1,0,2,3,3,3,0,5,0,0,0,0,0,0,0,0,,1,,1,,,20180504,0,MNT01,h,LAN,0,1,0,regular,y,y
SDN201805040,cimba001,SDN,2,value,3,0,5,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180504,0,MNT01,h,LAN,0,1,0,regular,y,y
SDN201805040,makik001,SDN,3,value,6,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20180504,0,MNT01,h,LAN,0,1,0,regular,y,y
SDN201805040,matop002,SDN,4,value,3,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,1,,20180504,0,MNT01,h,LAN,0,1,0,regular,y,y
TOR201805080,paxtj001,SEA,1,value,27,0,29,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,1,,,1,,1,20180508,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR201805080,strom001,TOR,1,value,15,0,26,9,1,0,1,5,5,2,0,2,0,0,0,0,1,0,0,0,,1,,1,,,20180508,0,TOR02,h,SEA,0,1,0,regular,y,y
TOR201805080,mayzt001,TOR,2,value,2,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,20180508,0,TOR02,h,SEA,0,1,0,regular,y,y
TOR201805080,petrj001,TOR,3,value,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20180508,0,TOR02,h,SEA,0,1,0,regular,y,y
TOR201805080,loupa001,TOR,4,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20180508,0,TOR02,h,SEA,0,1,0,regular,y,y
TOR201805080,axfoj001,TOR,5,value,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,20180508,0,TOR02,h,SEA,0,1,0,regular,y,y
OAK201905070,mahlt001,CIN,1,value,18,0,22,3,1,0,0,1,1,1,0,8,0,0,0,0,0,0,0,0,,1,,1,,,20190507,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201905070,peraw002,CIN,2,value,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20190507,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201905070,stepr002,CIN,3,value,5,0,7,2,0,0,1,1,1,0,0,2,0,0,0,0,0,1,0,0,,,,,1,,20190507,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201905070,fierm001,OAK,1,value,27,0,29,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,1,,,1,,1,20190507,0,OAK01,h,CIN,1,0,0,regular,y,y
ANA201907120,leakm001,SEA,1,value,2,0,12,8,2,0,1,7,4,1,0,2,0,0,0,0,0,0,0,0,,1,,1,,,20190712,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201907120,festm001,SEA,2,value,3,0,8,1,0,0,0,2,1,2,0,2,1,0,0,0,0,0,0,0,,,,,,,20190712,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201907120,milot001,SEA,3,value,7,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,20190712,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201907120,wislm001,SEA,4,value,3,0,5,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20190712,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201907120,gearc001,SEA,5,value,3,0,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20190712,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201907120,markp001,SEA,6,value,3,0,5,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,,,,,,,20190712,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201907120,mckad001,SEA,7,value,3,0,6,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,,,,,1,,20190712,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201907120,colet001,ANA,1,value,6,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,1,,,20190712,0,ANA01,h,SEA,1,0,0,regular,y,y
ANA201907120,penaf002,ANA,2,value,21,0,22,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,1,,,,1,,20190712,0,ANA01,h,SEA,1,0,0,regular,y,y
HOU201908030,gonzm005,SEA,1,value,15,0,25,8,2,0,1,4,4,2,0,2,0,0,0,0,0,0,0,0,,1,,1,,,20190803,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU201908030,wislm001,SEA,2,value,3,0,6,2,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20190803,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU201908030,bautg001,SEA,3,value,6,0,11,5,2,1,0,3,3,0,0,2,0,1,1,0,0,0,0,0,,,,,1,,20190803,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU201908030,sanca006,HOU,1,value,18,0,21,0,0,0,0,0,0,2,0,6,1,0,0,0,0,1,0,0,1,,,1,,,20190803,0,HOU03,h,SEA,1,0,0,regular,y,y
HOU201908030,harrw002,HOU,2,value,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20190803,0,HOU03,h,SEA,1,0,0,regular,y,y
HOU201908030,biagj001,HOU,3,value,3,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20190803,0,HOU03,h,SEA,1,0,0,regular,y,y
HOU201908030,devec001,HOU,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20190803,0,HOU03,h,SEA,1,0,0,regular,y,y
TOR201909010,verlj001,HOU,1,value,27,0,28,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,1,,,1,,1,20190901,0,TOR02,v,TOR,1,0,0,regular,y,y
TOR201909010,fontw001,TOR,1,value,6,0,8,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,,,1,,,20190901,0,TOR02,h,HOU,0,1,0,regular,y,y
TOR201909010,gavis001,TOR,2,value,9,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,20190901,0,TOR02,h,HOU,0,1,0,regular,y,y
TOR201909010,godlz001,TOR,3,value,9,0,12,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,,,,,,,20190901,0,TOR02,h,HOU,0,1,0,regular,y,y
TOR201909010,gilek001,TOR,4,value,3,0,5,2,1,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,,1,,,1,,20190901,0,TOR02,h,HOU,0,1,0,regular,y,y
CHA202008250,braus002,PIT,1,value,9,0,17,5,1,0,0,4,4,4,0,0,1,1,0,0,1,0,0,0,,1,,1,,,20200825,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA202008250,tropn001,PIT,2,value,12,0,15,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,20200825,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA202008250,neved001,PIT,3,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,1,,20200825,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA202008250,gioll001,CHA,1,value,27,0,28,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,1,,,1,,1,20200825,0,CHI12,h,PIT,1,0,0,regular,y,y
MIL202009130,milla003,CHN,1,value,27,0,29,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,1,,,1,,1,20200913,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL202009130,housa001,MIL,1,value,12,2,23,4,2,0,0,7,2,4,0,5,1,0,0,0,0,0,0,0,,1,,1,,,20200913,0,MIL06,h,CHN,0,1,0,regular,y,y
MIL202009130,feyej001,MIL,2,value,6,0,8,1,0,0,1,2,2,1,0,2,0,0,0,0,1,0,0,0,,,,,,,20200913,0,MIL06,h,CHN,0,1,0,regular,y,y
MIL202009130,knebc001,MIL,3,value,3,0,5,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,20200913,0,MIL06,h,CHN,0,1,0,regular,y,y
MIL202009130,rasmd002,MIL,4,value,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20200913,0,MIL06,h,CHN,0,1,0,regular,y,y
MIL202009130,arcio002,MIL,5,value,3,0,6,2,1,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,,,,,1,,20200913,0,MIL06,h,CHN,0,1,0,regular,y,y
TEX202104090,musgj001,SDN,1,value,27,0,28,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,,,1,,1,20210409,0,ARL03,v,TEX,1,0,0,regular,y,y
TEX202104090,arihk001,TEX,1,value,12,0,17,5,3,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,,1,,1,,,20210409,0,ARL03,h,SDN,0,1,0,regular,y,y
TEX202104090,codyk001,TEX,2,value,3,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,20210409,0,ARL03,h,SDN,0,1,0,regular,y,y
TEX202104090,kingj002,TEX,3,value,6,0,8,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,20210409,0,ARL03,h,SDN,0,1,0,regular,y,y
TEX202104090,sborj002,TEX,4,value,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210409,0,ARL03,h,SDN,0,1,0,regular,y,y
TEX202104090,heart001,TEX,5,value,3,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,,,,,1,,20210409,0,ARL03,h,SDN,0,1,0,regular,y,y
CHA202104140,plesz001,CLE,1,value,2,0,9,7,2,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,,1,,1,,,20210414,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA202104140,stept002,CLE,2,value,6,0,10,2,0,0,0,2,2,1,0,2,1,0,0,0,0,0,0,0,,,,,,,20210414,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA202104140,matop002,CLE,3,value,4,0,7,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,,,,20210414,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA202104140,quanc001,CLE,4,value,6,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,20210414,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA202104140,pereo002,CLE,5,value,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,20210414,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA202104140,shawb001,CLE,6,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20210414,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA202104140,rodoc001,CHA,1,value,27,0,28,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,,,1,,1,20210414,0,CHI12,h,CLE,1,0,0,regular,y,y
ATL202104252,bumgm001,ARI,1,value,21,0,21,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,,,1,,1,20210425,2,ATL03,v,ATL,1,0,0,regular,y,y
ATL202104252,smyld001,ATL,1,value,12,0,20,6,2,0,3,6,5,2,0,4,0,0,0,0,0,0,0,0,,1,,1,,,20210425,2,ATL03,h,ARI,0,1,0,regular,y,y
ATL202104252,tomlj001,ATL,2,value,5,0,9,4,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,,,,,,,20210425,2,ATL03,h,ARI,0,1,0,regular,y,y
ATL202104252,jonen001,ATL,3,value,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210425,2,ATL03,h,ARI,0,1,0,regular,y,y
ATL202104252,webbj002,ATL,4,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20210425,2,ATL03,h,ARI,0,1,0,regular,y,y
SEA202105050,meanj001,BAL,1,value,27,0,27,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,1,0,1,,,1,,1,20210505,0,SEA03,v,SEA,1,0,0,regular,y,y
SEA202105050,kikuy001,SEA,1,value,21,0,26,5,0,0,1,3,3,1,0,7,0,1,0,0,0,0,0,0,,1,,1,,,20210505,0,SEA03,h,BAL,0,1,0,regular,y,y
SEA202105050,fleta001,SEA,2,value,3,0,6,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,20210505,0,SEA03,h,BAL,0,1,0,regular,y,y
SEA202105050,newsl001,SEA,3,value,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,1,,20210505,0,SEA03,h,BAL,0,1,0,regular,y,y
CLE202105070,milew001,CIN,1,value,27,0,29,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,,,1,,1,20210507,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE202105070,plesz001,CLE,1,value,24,0,27,3,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,,,,1,,,20210507,0,CLE08,h,CIN,0,1,0,regular,y,y
CLE202105070,clase001,CLE,2,value,0,4,4,3,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,,1,,,,,20210507,0,CLE08,h,CIN,0,1,0,regular,y,y
CLE202105070,matop002,CLE,3,value,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,1,,20210507,0,CLE08,h,CIN,0,1,0,regular,y,y
